,word,pronunciation,common tag,jlpt tag,meanings_wrapper,details_href,verb_tag
3677,防疫,ぼうえき,Common word,Not required,"{'Noun': 'communicable disease control (e.g. by quarantine, disinfection, etc.); prevention of epidemics'}",https://jisho.org/word/防疫,Not Verb
3678,防音,ぼうおん,Common word,Not required,"{'Noun, Suru verb, No-adjective': 'soundproof(ing)'}",https://jisho.org/word/防音,suru
3679,防空,ぼうくう,Common word,Not required,{'Noun': 'air defense; air defence'},https://jisho.org/word/防空,Not Verb
3680,結党,けっとう,Common word,Not required,"{'Noun, Suru verb': 'formation of a party'}",https://jisho.org/word/結党,suru
3681,北緯,ほくい,Common word,Not required,{'Noun': 'north latitude'},https://jisho.org/word/北緯,Not Verb
3682,北海道開発庁長官,ほっかいどうかいはつちょうちょうかん,Common word,Not required,{'Noun': 'Director General of Hokkaido Development Agency'},https://jisho.org/word/北海道開発庁長官,Not Verb
3683,北口,きたぐち,Common word,Not required,{'Noun': 'north entrance'},https://jisho.org/word/北口,Not Verb
3684,北端,ほくたん,Common word,Not required,{'Noun': 'northern extremity'},https://jisho.org/word/北端,Not Verb
3685,墨付き,Dual-script word,Common word,Not required,{'Noun': 'handwriting; autograph; authorization; authorisation'},https://jisho.org/word/墨付き,Not Verb
3686,月刊,げっかん,Common word,Not required,"{'Noun, No-adjective': 'monthly publication; monthly issue'}",https://jisho.org/word/月刊,Not Verb
3687,堀川,ほりかわ,Common word,Not required,{'Noun': 'canal'},https://jisho.org/word/堀川,Not Verb
3688,本位,ほんい,Common word,Not required,{'Noun': 'standard; basis; principle'},https://jisho.org/word/本位,Not Verb
3689,本格化,ほんかくか,Common word,Not required,"{'Noun, Suru verb': 'regularization; regularisation; getting up speed; proceeding at full tilt'}",https://jisho.org/word/本格化,suru
3690,本業,ほんぎょう,Common word,Not required,{'Noun': 'principal occupation; core business'},https://jisho.org/word/本業,Not Verb
3691,本紙,ほんし,Common word,Not required,{'Noun': 'this newspaper'},https://jisho.org/word/本紙,Not Verb
3692,報われる,Dual-script word,Common word,Not required,"{'Ichidan verb, intransitive verb': 'to be repaid; to be rewarded', 'Other forms': '酬われる 【むくわれる】'}",https://jisho.org/word/報われる,ichidan
3693,本数,ほんすう,Common word,Not required,"{'Noun': 'number of long thin objects (movies, TV programs, baseball games, etc.) (programmes)'}",https://jisho.org/word/本数,Not Verb
3694,本隊,ほんたい,Common word,Not required,{'Noun': 'main body (of an army); main force'},https://jisho.org/word/本隊,Not Verb
3695,本朝,ほんちょう,Common word,Not required,{'Noun': 'this land; our country; Imperial Court'},https://jisho.org/word/本朝,Not Verb
3696,本年,ほんねん,Common word,Not required,"{'Adverbial noun, Temporal noun': 'this (current) year'}",https://jisho.org/word/本年,Not Verb
3697,検診,けんしん,Common word,Not required,"{'Noun, Suru verb': 'physical examination; medical examination; health checkup; health screening', 'Other forms': '健診 【けんしん】'}",https://jisho.org/word/検診,suru
3698,兼ね合い,Dual-script word,Common word,Not required,"{'Noun, Suru verb': 'equilibrium; good balance; poise', 'Other forms': '兼合い 【かねあい】'}",https://jisho.org/word/兼ね合い,suru
3699,剣士,けんし,Common word,Not required,{'Noun': 'swordsman; swordswoman; fencer'},https://jisho.org/word/剣士,Not Verb
3700,示し,Dual-script word,Common word,Not required,{'Noun': 'lesson; discipline; example (e.g. set a bad example)'},https://jisho.org/word/示し,Not Verb
3701,圏内,けんない,Common word,Not required,"{'Noun': '(being) within range (radio, commuting, etc.); (being) within the sphere (e.g. of influence)'}",https://jisho.org/word/圏内,Not Verb
3702,独断,どくだん,Common word,Not required,"{'Noun, Suru verb, No-adjective': ""one's own judgement (judgment); decision made without consulting others; arbitrary decision"", 'Noun': 'dogmatism'}",https://jisho.org/word/独断,suru
3703,堅持,けんじ,Common word,Not required,"{'Noun, Suru verb': 'holding on to; sticking to'}",https://jisho.org/word/堅持,suru
3704,幕開け,Dual-script word,Common word,Not required,"{'Noun': 'the rise of the curtain; opening (of play)', 'Other forms': 'beginning (e.g. of an era); opening (festival, event, etc.)'}",https://jisho.org/word/幕開け,Not Verb
3705,幕僚,ばくりょう,Common word,Not required,{'Noun': 'staff; staff officer'},https://jisho.org/word/幕僚,Not Verb
3706,末広,すえひろ,Common word,Not required,{'Noun': 'spreading out like an open fan'},https://jisho.org/word/末広,Not Verb
3707,建議,けんぎ,Common word,Not required,"{'Noun, Suru verb': 'proposition; motion; proposal; suggestion'}",https://jisho.org/word/建議,Not Verb
3708,末端,まったん,Common word,Not required,"{'Noun, No-adjective': 'end; tip; extremities; terminal'}",https://jisho.org/word/末端,Not Verb
3709,建国,けんこく,Common word,Not required,"{'Noun, Suru verb': 'founding of a nation'}",https://jisho.org/word/建国,Not Verb
3710,万年,まんねん,Common word,Not required,{'Noun': 'ten thousand years'},https://jisho.org/word/万年,Not Verb
3711,満杯,まんぱい,Common word,Not required,"{'Noun, No-adjective': 'full'}",https://jisho.org/word/満杯,Not Verb
3712,満了,まんりょう,Common word,Not required,"{'Noun, Suru verb': 'expiration; termination'}",https://jisho.org/word/満了,suru
3713,懸案,けんあん,Common word,Not required,"{'Noun, No-adjective': 'pending question; unresolved problem'}",https://jisho.org/word/懸案,Not Verb
3714,検挙,けんきょ,Common word,Not required,"{'Noun, Suru verb': 'arrest; roundup'}",https://jisho.org/word/検挙,Not Verb
3715,未発表,みはっぴょう,Common word,Not required,{'Noun': 'unpublished; not yet announced'},https://jisho.org/word/未発表,Not Verb
3716,未明,みめい,Common word,Not required,"{'Adverbial noun, Temporal noun': 'early dawn; grey of morning; gray of morning'}",https://jisho.org/word/未明,Not Verb
3717,秀作,しゅうさく,Common word,Not required,{'Noun': 'excellent (piece of) work'},https://jisho.org/word/秀作,Not Verb
3718,事務的,じむてき,Common word,Not required,{'Na-adjective': 'administrative; businesslike; practical'},https://jisho.org/word/事務的,Not Verb
3719,浄化,じょうか,Common word,Not required,"{'Noun, Suru verb': 'purification'}",https://jisho.org/word/浄化,suru
3720,密猟,みつりょう,Common word,Not required,"{'Noun, Suru verb': 'poaching'}",https://jisho.org/word/密猟,suru
3721,民営,みんえい,Common word,Not required,{'Noun': 'private management'},https://jisho.org/word/民営,Not Verb
3722,民芸,みんげい,Common word,Not required,{'Noun': 'folk craft; folk art'},https://jisho.org/word/民芸,Not Verb
3723,民事,みんじ,Common word,Not required,"{'Noun, No-adjective': 'civil affairs; civil case'}",https://jisho.org/word/民事,Not Verb
3724,民主国,みんしゅこく,Common word,Not required,{'Noun': 'democratic state'},https://jisho.org/word/民主国,Not Verb
3725,健闘,けんとう,Common word,Not required,"{'Noun, Suru verb': 'fighting bravely; strenuous efforts'}",https://jisho.org/word/健闘,suru
3726,民需,みんじゅ,Common word,Not required,{'Noun': 'private demand'},https://jisho.org/word/民需,Not Verb
3727,無気力,むきりょく,Common word,Not required,"{'Noun, Na-adjective': 'apathy; lassitude; lethargy; languor'}",https://jisho.org/word/無気力,Not Verb
3728,克明,こくめい,Common word,Not required,{'Na-adjective': 'detailed; scrupulous; careful; minute; faithful; elaborate'},https://jisho.org/word/克明,Not Verb
3729,矛先,ほこさき,Common word,Not required,"{'Noun': 'point of spear; spearhead', 'Other forms': 'brunt; aim of attack; force of argument'}",https://jisho.org/word/矛先,Not Verb
3730,名実,めいじつ,Common word,Not required,{'Noun': 'in name and in reality; nominally and virtually; form and contents'},https://jisho.org/word/名実,Not Verb
3731,名手,めいしゅ,Common word,Not required,{'Noun': 'master; expert'},https://jisho.org/word/名手,Not Verb
3732,命運,めいうん,Common word,Not required,{'Noun': 'fate; doom'},https://jisho.org/word/命運,Not Verb
3733,明快,めいかい,Common word,Not required,"{'Na-adjective, Noun': 'clear; clear-cut; lucid; unequivocal; explicit'}",https://jisho.org/word/明快,Not Verb
3734,明示,めいじ,Common word,Not required,"{'Noun, No-adjective, Suru verb': 'elucidation; explicit statement; specification'}",https://jisho.org/word/明示,suru
3735,盟友,めいゆう,Common word,Not required,{'Noun': 'sworn friend'},https://jisho.org/word/盟友,Not Verb
3736,権益,けんえき,Common word,Not required,"{'Noun': ""(one's) interests""}",https://jisho.org/word/権益,Not Verb
3737,献上,けんじょう,Common word,Not required,"{'Noun, Suru verb': 'presenting to'}",https://jisho.org/word/献上,suru
3738,面白,おもしろ,Common word,Not required,{'Noun or verb acting prenominally': 'amusing; interesting'},https://jisho.org/word/面白,Not Verb
3739,県下,けんか,Common word,Not required,"{'No-adjective, Noun': 'in the prefecture; prefectural'}",https://jisho.org/word/県下,Not Verb
3740,県議,けんぎ,Common word,Not required,{'Noun': 'prefectural assembly'},https://jisho.org/word/県議,Not Verb
3741,県警,けんけい,Common word,Not required,{'Noun': 'prefectural police'},https://jisho.org/word/県警,Not Verb
3742,猛攻,もうこう,Common word,Not required,"{'Noun, Suru verb': 'fierce attack'}",https://jisho.org/word/猛攻,suru
3743,洋画,ようが,Common word,Not required,{'Noun': 'Western painting'},https://jisho.org/word/洋画,Not Verb
3744,洋楽,ようがく,Common word,Not required,{'Noun': 'Western music; European music'},https://jisho.org/word/洋楽,Not Verb
3745,戸惑い,Dual-script word,Common word,Not required,"{'Noun, Suru verb': ""being at sea; losing one's bearings; confusion; wonderment""}",https://jisho.org/word/戸惑い,suru
3746,洋酒,ようしゅ,Common word,Not required,{'Noun': 'Western wine and spirits; Western liquor'},https://jisho.org/word/洋酒,Not Verb
3747,湖沼,こしょう,Common word,Not required,{'Noun': 'lakes and marshes'},https://jisho.org/word/湖沼,Not Verb
3748,用水,ようすい,Common word,Not required,{'Noun': 'irrigation water; water for fire; city water; cistern water'},https://jisho.org/word/用水,Not Verb
3749,要件,ようけん,Common word,Not required,{'Noun': 'important matter'},https://jisho.org/word/要件,Not Verb
3750,要綱,ようこう,Common word,Not required,{'Noun': 'main principle; gist; general plan; guidelines; outline'},https://jisho.org/word/要綱,Not Verb
3751,要項,ようこう,Common word,Not required,{'Noun': 'important points; main points'},https://jisho.org/word/要項,Not Verb
3752,養殖,ようしょく,Common word,Not required,"{'Noun, Suru verb': 'aquaculture; culture; cultivation; raising'}",https://jisho.org/word/養殖,Not Verb
3753,互換,ごかん,Common word,Not required,"{'Noun, Suru verb': 'interchange', 'Noun': 'transposition', 'Noun or verb acting prenominally': 'compatible (e.g. PC)'}",https://jisho.org/word/互換,suru
3754,抑止,よくし,Common word,Not required,"{'Noun, Suru verb': 'check; checkmate; stave off; control; restraint; inhibit; deterrent; deterrence'}",https://jisho.org/word/抑止,Not Verb
3755,互助,ごじょ,Common word,Not required,{'Noun': 'mutual aid; cooperation; benefit'},https://jisho.org/word/互助,Not Verb
3756,抑留,よくりゅう,Common word,Not required,"{'Noun, Suru verb': 'internment; detainment; detention'}",https://jisho.org/word/抑留,Not Verb
3757,後ろ盾,Multi-scripted word,Common word,Not required,"{'Noun': 'backing; support; backer; supporter; patron; sponsor', 'Other forms': ""shield that protects one's back""}",https://jisho.org/word/後ろ盾,Not Verb
3758,後遺症,Multi-scripted word,Common word,Not required,{'Noun': 'prognostic symptoms; after-effect'},https://jisho.org/word/後遺症,Not Verb
3759,落ち着いた,Dual-script word,Common word,Not required,"{'Noun or verb acting prenominally': 'calm; composed; cool', 'Other forms': 'settled; fixed; established'}",https://jisho.org/word/落ち着いた,Not Verb
3760,後見,こうけん,Common word,Not required,"{'Noun, Suru verb': 'guardianship; guardian'}",https://jisho.org/word/後見,suru
3761,経理,けいり,Common word,Not required,{'Noun': 'accounting; administration (of money)'},https://jisho.org/word/経理,suru
3762,高架,こうか,Common word,Not required,"{'No-adjective, Noun': 'elevated (structure); overhead'}",https://jisho.org/word/高架,Not Verb
3763,一品,いっぴん,Common word,Not required,"{'Noun': 'item; article', 'Other forms': 'dish; course'}",https://jisho.org/word/一品,Not Verb
3764,後手,ごて,Common word,Not required,{'Noun': 'losing initiative; being forestalled'},https://jisho.org/word/後手,Not Verb
3765,乱発,らんぱつ,Common word,Not required,"{'Noun, Suru verb': 'random firing; reckless firing; excessive issue', 'Other forms': '濫発 【らんぱつ】'}",https://jisho.org/word/乱発,Not Verb
3766,乱立,らんりつ,Common word,Not required,"{'Noun, Suru verb': 'standing together in a disorderly fashion; standing close around; crowding together', 'Other forms': 'flooding in (applicants, election candidates, etc.)'}",https://jisho.org/word/乱立,Not Verb
3767,卵子,らんし,Common word,Not required,"{'Noun, No-adjective': 'ovum; ovule; egg cell'}",https://jisho.org/word/卵子,Not Verb
3768,藍,あい,Common word,Not required,"{'Noun': ""dyer's knotweed (Persicaria tinctoria, used to produce indigo dye)"", 'Other forms': 'indigo (dye)'}",https://jisho.org/word/藍,Not Verb
